parent_id,name,id,type,path,description,begin_from,begin_to,end_from,end_to,class,geometry,lon,lat,devill_endpoint,API_Endpoint
,Hanifland,200572,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0643-10b Hanifland,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[16.122044921,47.975422414],[16.121529937,47.975433187],[16.120977402,47.975415231],[16.120521426,47.975368546],[16.120242476,47.97529313],[16.120159328,47.975197065],[16.120108366,47.975092022],[16.120097637,47.974869365],[16.120120436,47.97471135],[16.120172739,47.974564108],[16.120424867,47.974341449],[16.120585799,47.974285785],[16.120757461,47.974253463],[16.121669412,47.974197798],[16.122575998,47.974165476],[16.123321652,47.974151111],[16.123540252,47.974173557],[16.123750806,47.974204981],[16.123825908,47.974276806],[16.123874187,47.974348632],[16.123871505,47.974447392],[16.123858094,47.974546152],[16.12367034,47.974750854],[16.123321652,47.975005832],[16.1229904,47.975146788],[16.1226511,47.975282357],[16.122361422,47.975373932],[16.122044921,47.975422414]]]}",47.9748101095,16.121847746706397,https://devill.oegmn.or.at/entity/200572,https://thanados.openatlas.eu/api/entity/200572
,Haniftall,200574,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0644-10b Haniftall,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.245096684,48.849891084],[15.245295167,48.850113472],[15.245552659,48.85025467],[15.245895982,48.850346448],[15.246341228,48.850392337],[15.246797204,48.850395867],[15.24725318,48.850357038],[15.247671604,48.850289969],[15.247993469,48.85020878],[15.248288512,48.850092292],[15.248379707,48.849887554],[15.248411894,48.849591036],[15.248240232,48.849156845],[15.247875452,48.848599099],[15.247457027,48.848306103],[15.247092247,48.848101358],[15.246781111,48.847960154],[15.246496797,48.84785778],[15.246287584,48.84783307],[15.246062279,48.84785425],[15.245488286,48.847960154],[15.245161057,48.848108418],[15.245016217,48.848281392],[15.24494648,48.848567328],[15.244967937,48.849216855],[15.245096684,48.849891084]]]}",48.84887797191183,15.246507292213003,https://devill.oegmn.or.at/entity/200574,https://thanados.openatlas.eu/api/entity/200574
,Hannaw,200576,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0645-10b Hannaw,,,,,place,,,,https://devill.oegmn.or.at/entity/200576,https://thanados.openatlas.eu/api/entity/200576
,Hannidorf,200578,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0646-10b Hannidorf,,,,,place,,,,https://devill.oegmn.or.at/entity/200578,https://thanados.openatlas.eu/api/entity/200578
,Hansles,200580,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0646-20b Hansles,1250,1300,1500,1600,place,"{""type"":""Polygon"",""coordinates"":[[[16.203036904,48.606200534],[16.203010082,48.605822764],[16.202916205,48.605347445],[16.202884018,48.605106236],[16.202806234,48.604980311],[16.202739179,48.604946612],[16.202280521,48.604904046],[16.201883554,48.604914687],[16.201373935,48.604989179],[16.20090723,48.605175406],[16.200620234,48.605333256],[16.20044589,48.605439671],[16.200402975,48.605510615],[16.200437844,48.605620577],[16.200574636,48.605771331],[16.200904548,48.605930952],[16.20134443,48.60609412],[16.201494634,48.606220043],[16.201626062,48.606434643],[16.201811135,48.606823049],[16.201953292,48.607096173],[16.20206058,48.607262884],[16.202216148,48.607363975],[16.202390492,48.607402993],[16.202597022,48.607404766],[16.20282501,48.607372843],[16.202967167,48.60728594],[16.203039587,48.607168888],[16.203066409,48.607058929],[16.20305568,48.606938329],[16.202988625,48.606794673],[16.202961802,48.606635054],[16.202967167,48.60654815],[16.202985942,48.606384984],[16.203036904,48.606200534]]]}",48.606147327,16.202220511426496,https://devill.oegmn.or.at/entity/200580,https://thanados.openatlas.eu/api/entity/200580
,Harantsdorf,200582,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0647-10b Harantsdorf,,,,,place,,,,https://devill.oegmn.or.at/entity/200582,https://thanados.openatlas.eu/api/entity/200582
,Klein-Haras,200584,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0647-20b Haras-klein,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.987985432,48.379266055],[15.988272429,48.379364038],[15.988704264,48.379454895],[15.989162922,48.37949587],[15.989616215,48.379502996],[15.98991394,48.379506559],[15.990115106,48.379483399],[15.990308225,48.37943708],[15.990394056,48.379344441],[15.990474522,48.379216172],[15.990479887,48.3791075],[15.99047184,48.379013079],[15.990364552,48.378911532],[15.990160704,48.378840271],[15.989868343,48.378818893],[15.98952502,48.378797514],[15.989098549,48.378795733],[15.988765955,48.378783262],[15.988409221,48.378760102],[15.988178551,48.378761884],[15.987996161,48.378793951],[15.987891555,48.378856305],[15.987851322,48.378970322],[15.987875462,48.379123533],[15.98791033,48.379209046],[15.987985432,48.379266055]]]}",48.37916628983915,15.989184940203026,https://devill.oegmn.or.at/entity/200584,https://thanados.openatlas.eu/api/entity/200584
,"Hard, Klein",200586,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"0648-10b Hard, Klein",,,,,place,,,,https://devill.oegmn.or.at/entity/200586,https://thanados.openatlas.eu/api/entity/200586
,Hard,200589,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0649-10b Hard,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.38657248,48.925625706],[15.385462046,48.925875954],[15.384893417,48.926006364],[15.384491086,48.926129725],[15.384367704,48.926242512],[15.384308696,48.926390544],[15.384324789,48.926528002],[15.384394526,48.92662669],[15.384550095,48.926672509],[15.38482368,48.926668985],[15.385462046,48.926520953],[15.386760235,48.926157922],[15.387779474,48.92586538],[15.388509035,48.925699723],[15.388798714,48.925597509],[15.388873816,48.925502344],[15.388889909,48.925407179],[15.388873816,48.925301439],[15.388787985,48.925230946],[15.388643146,48.92518865],[15.388492942,48.92518865],[15.387650728,48.925400129],[15.38657248,48.925625706]]]}",48.92594115912189,15.386346592748264,https://devill.oegmn.or.at/entity/200589,https://thanados.openatlas.eu/api/entity/200589
,Hard,200591,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0650-10b Hard,,,,,place,,,,https://devill.oegmn.or.at/entity/200591,https://thanados.openatlas.eu/api/entity/200591
,Harde,200593,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0651-10b Harde,,,,,place,,,,https://devill.oegmn.or.at/entity/200593,https://thanados.openatlas.eu/api/entity/200593
,Harde,200595,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0652-10b Harde,,,,,place,,,,https://devill.oegmn.or.at/entity/200595,https://thanados.openatlas.eu/api/entity/200595
,Harlungen,200597,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0653-10b Harlungen,,,,,place,,,,https://devill.oegmn.or.at/entity/200597,https://thanados.openatlas.eu/api/entity/200597
,Harnspach,200599,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0654-10b Harnspach,,,,,place,,,,https://devill.oegmn.or.at/entity/200599,https://thanados.openatlas.eu/api/entity/200599
,Hartgrub,200601,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0654-20b Hartgrub,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.409278721,48.255818087],[15.409061462,48.255787728],[15.40887773,48.255750225],[15.408726186,48.255700222],[15.408601463,48.25564754],[15.408574641,48.25560468],[15.408571959,48.255564498],[15.408589393,48.255527889],[15.408620238,48.255501101],[15.408673882,48.255500208],[15.40887773,48.255523424],[15.409155339,48.255596644],[15.409367234,48.255654683],[15.409497321,48.255680578],[15.409655571,48.255701115],[15.409705192,48.255715402],[15.409725308,48.255751118],[15.409703851,48.255785942],[15.409589857,48.255818087],[15.409473181,48.255827016],[15.409361869,48.255824337],[15.409278721,48.255818087]]]}",48.25566763059341,15.409040651969896,https://devill.oegmn.or.at/entity/200601,https://thanados.openatlas.eu/api/entity/200601
,Hartperg,200603,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0655-10b Hartperg,,,,,place,,,,https://devill.oegmn.or.at/entity/200603,https://thanados.openatlas.eu/api/entity/200603
,Hartrates,200605,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0656-10b Hartrates,,,,,place,,,,https://devill.oegmn.or.at/entity/200605,https://thanados.openatlas.eu/api/entity/200605
,Hartwicstain,200607,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0657-10b Hartwicstain,,,,,place,,,,https://devill.oegmn.or.at/entity/200607,https://thanados.openatlas.eu/api/entity/200607
,Hartwigesperge,200609,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0658-10b Hartwigesperge,,,,,place,,,,https://devill.oegmn.or.at/entity/200609,https://thanados.openatlas.eu/api/entity/200609
,"Has, ad",200611,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"0659-10b Has, ad",,,,,place,,,,https://devill.oegmn.or.at/entity/200611,https://thanados.openatlas.eu/api/entity/200611
,Haselpach,200613,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0660-10b Haselpach,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[16.084070206,47.979185861],[16.084885597,47.979207406],[16.085861921,47.979465953],[16.087685823,47.980241587],[16.088705063,47.980873577],[16.08928442,47.981275748],[16.089509726,47.981505558],[16.089595556,47.981814365],[16.08938098,47.982130351],[16.088994741,47.982281162],[16.088608503,47.982266799],[16.088072062,47.98217344],[16.087267399,47.981835909],[16.085035801,47.980701217],[16.084166765,47.980205679],[16.083834171,47.979932772],[16.083748341,47.979652681],[16.083737612,47.979437226],[16.083834171,47.979286407],[16.084070206,47.979185861]]]}",47.98078739676387,16.086885683626136,https://devill.oegmn.or.at/entity/200613,https://thanados.openatlas.eu/api/entity/200613
,Hasenec,200615,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0661-10b Hasenec,,,,,place,,,,https://devill.oegmn.or.at/entity/200615,https://thanados.openatlas.eu/api/entity/200615
,Hasenpoertz,200617,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0662-10b Hasenpoertz,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.207695961,48.479175827],[15.207693279,48.479224723],[15.207761675,48.479277174],[15.207890421,48.479294065],[15.208027214,48.479263839],[15.208146572,48.479182939],[15.208244473,48.479085149],[15.208306164,48.478998026],[15.208342373,48.478936684],[15.20832628,48.478881565],[15.208213627,48.478817556],[15.208027214,48.478753547],[15.207965523,48.47874199],[15.207922608,48.47875088],[15.207695961,48.479175827]]]}",48.47904158707018,15.208021438267366,https://devill.oegmn.or.at/entity/200617,https://thanados.openatlas.eu/api/entity/200617
,Haslach,200619,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0663-10b Haslach,,,,,place,,,,https://devill.oegmn.or.at/entity/200619,https://thanados.openatlas.eu/api/entity/200619
,Hasldorf,200621,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0664-10b Hasldorf,,,,,place,,,,https://devill.oegmn.or.at/entity/200621,https://thanados.openatlas.eu/api/entity/200621
,Hassenwazzer,200623,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0665-10b Hassenwazzer,,,,,place,,,,https://devill.oegmn.or.at/entity/200623,https://thanados.openatlas.eu/api/entity/200623
,Hatzendorf,200625,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0666-10b Hatzendorf,,,,,place,,,,https://devill.oegmn.or.at/entity/200625,https://thanados.openatlas.eu/api/entity/200625
,Hauchisberch,200627,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0667-10b Hauchisberch,,,,,place,,,,https://devill.oegmn.or.at/entity/200627,https://thanados.openatlas.eu/api/entity/200627
,Haugeinshof,200629,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0668-10b Haugeinshof,,,,,place,,,,https://devill.oegmn.or.at/entity/200629,https://thanados.openatlas.eu/api/entity/200629
,Haugsdorf,200631,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0669-10b Haugsdorf,,,,,place,,,,https://devill.oegmn.or.at/entity/200631,https://thanados.openatlas.eu/api/entity/200631
,Hausleitten,200633,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0670-10b Hausleitten,,,,,place,,,,https://devill.oegmn.or.at/entity/200633,https://thanados.openatlas.eu/api/entity/200633
,Hausbergfeld*,200635,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0670-20b Hausbergfeld,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[16.291914582,48.025908022],[16.292778254,48.025994127],[16.293529272,48.026069468],[16.294323206,48.026130459],[16.295015216,48.026137634],[16.295642853,48.026116108],[16.296490431,48.025994127],[16.296887398,48.025908022],[16.297128797,48.025857795],[16.297434568,48.025778865],[16.297751069,48.025710699],[16.298030019,48.025588717],[16.298142672,48.025499024],[16.298212409,48.025391392],[16.298217773,48.025265821],[16.298190951,48.025086434],[16.298051476,48.02488552],[16.297799349,48.024745597],[16.297584772,48.024641551],[16.297236085,48.024573383],[16.296651363,48.024580559],[16.296136379,48.024641551],[16.295616031,48.024684605],[16.294972301,48.024727658],[16.294355392,48.024716894],[16.293888688,48.024670253],[16.293325424,48.024602086],[16.292585135,48.024512391],[16.291624904,48.024311474],[16.291072369,48.024211016],[16.290573478,48.024193077],[16.290155053,48.024196664],[16.289833188,48.024211016],[16.289559603,48.024289947],[16.28949523,48.024408345],[16.289452314,48.024580559],[16.289516687,48.02482094],[16.289640069,48.025003916],[16.289886832,48.025208417],[16.290133595,48.025402155],[16.290573478,48.025577954],[16.290986538,48.025728637],[16.291512251,48.025832681],[16.291914582,48.025908022]]]}",48.02514742580578,16.29400665355419,https://devill.oegmn.or.at/entity/200635,https://thanados.openatlas.eu/api/entity/200635
,Hausen,200637,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0672-10b Hausen,,,,,place,,,,https://devill.oegmn.or.at/entity/200637,https://thanados.openatlas.eu/api/entity/200637
,Hauswald*,200639,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"0672-20b Hauswald
(= wahrscheinlich 1228-10b Partz)",1100,1200,1400,1500,place,"{""type"":""Polygon"",""coordinates"":[[[16.272806525,48.581256365],[16.269603968,48.581046981],[16.268311143,48.580951161],[16.268085837,48.580929868],[16.267887354,48.581000845],[16.267726421,48.581188936],[16.267560124,48.581362831],[16.267522573,48.581526078],[16.267544031,48.581636092],[16.267699599,48.581739009],[16.268032193,48.581849022],[16.271948218,48.582704283],[16.27211988,48.582736222],[16.272259355,48.58273977],[16.272468567,48.582594271],[16.272608042,48.582356502],[16.272736788,48.582147123],[16.272854805,48.581809985],[16.272967458,48.581561567],[16.272999644,48.581444454],[16.27299428,48.581337989],[16.272919178,48.581288305],[16.272806525,48.581256365]]]}",48.5818295035,16.270410578317215,https://devill.oegmn.or.at/entity/200639,https://thanados.openatlas.eu/api/entity/200639
,Hausleitnerwald,200641,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,0672-30b Hausleitnerwald,,,,,place,,,,https://devill.oegmn.or.at/entity/200641,https://thanados.openatlas.eu/api/entity/200641
